 #mass            theta           
   0.00000030000   0.01000000000
  #Global X        distance        pnn             pmn             pnm             pmm             
   4.942080E-001   3.432000E-003   1.368884E-009   1.460049E-007   1.460049E-007   3.585619E-005
   5.011200E-001   3.456000E-003   1.368283E-009   1.459409E-007   1.459409E-007   3.584046E-005
   5.080800E-001   3.480000E-003   1.367683E-009   1.458769E-007   1.458769E-007   3.582474E-005
   5.150880E-001   3.504000E-003   1.367083E-009   1.458129E-007   1.458129E-007   3.580903E-005
   5.221440E-001   3.528000E-003   1.366484E-009   1.457490E-007   1.457490E-007   3.579333E-005
   5.292480E-001   3.552000E-003   1.365885E-009   1.456850E-007   1.456850E-007   3.577763E-005
   5.364000E-001   3.576000E-003   1.365286E-009   1.456212E-007   1.456212E-007   3.576194E-005
   5.436000E-001   3.600000E-003   1.364687E-009   1.455573E-007   1.455573E-007   3.574625E-005
   5.508480E-001   3.624000E-003   1.364088E-009   1.454935E-007   1.454935E-007   3.573058E-005
   5.581440E-001   3.648000E-003   1.363490E-009   1.454296E-007   1.454296E-007   3.571491E-005
   5.654880E-001   3.672000E-003   1.362892E-009   1.453659E-007   1.453659E-007   3.569924E-005
   5.728800E-001   3.696000E-003   1.362294E-009   1.453021E-007   1.453021E-007   3.568359E-005
   5.803200E-001   3.720000E-003   1.361697E-009   1.452384E-007   1.452384E-007   3.566794E-005
   5.878080E-001   3.744000E-003   1.361100E-009   1.451747E-007   1.451747E-007   3.565230E-005
   5.953440E-001   3.768000E-003   1.360503E-009   1.451110E-007   1.451110E-007   3.563666E-005
   6.029280E-001   3.792000E-003   1.359906E-009   1.450474E-007   1.450474E-007   3.562103E-005
   6.105600E-001   3.816000E-003   1.359310E-009   1.449838E-007   1.449838E-007   3.560541E-005
   6.182400E-001   3.840000E-003   1.358714E-009   1.449202E-007   1.449202E-007   3.558979E-005
   6.259680E-001   3.864000E-003   1.358118E-009   1.448566E-007   1.448566E-007   3.557418E-005
   6.337440E-001   3.888000E-003   1.357522E-009   1.447931E-007   1.447931E-007   3.555858E-005
   6.415680E-001   3.912000E-003   1.356927E-009   1.447296E-007   1.447296E-007   3.554299E-005
   6.494400E-001   3.936000E-003   1.356332E-009   1.446661E-007   1.446661E-007   3.552740E-005
   6.573600E-001   3.960000E-003   1.355737E-009   1.446027E-007   1.446027E-007   3.551182E-005
   6.653280E-001   3.984000E-003   1.355142E-009   1.445393E-007   1.445393E-007   3.549624E-005
   6.733440E-001   4.008000E-003   1.354548E-009   1.444759E-007   1.444759E-007   3.548068E-005
   6.814080E-001   4.032000E-003   1.353954E-009   1.444125E-007   1.444125E-007   3.546512E-005
   6.895200E-001   4.056000E-003   1.353360E-009   1.443492E-007   1.443492E-007   3.544956E-005
   6.976800E-001   4.080000E-003   1.352766E-009   1.442859E-007   1.442859E-007   3.543402E-005
   7.058880E-001   4.104000E-003   1.352173E-009   1.442226E-007   1.442226E-007   3.541848E-005
   7.141440E-001   4.128000E-003   1.351580E-009   1.441593E-007   1.441593E-007   3.540294E-005
   7.224480E-001   4.152000E-003   1.350987E-009   1.440961E-007   1.440961E-007   3.538742E-005
   7.308000E-001   4.176000E-003   1.350395E-009   1.440329E-007   1.440329E-007   3.537190E-005
   7.392000E-001   4.200000E-003   1.349803E-009   1.439698E-007   1.439698E-007   3.535638E-005
   7.476480E-001   4.224000E-003   1.349211E-009   1.439066E-007   1.439066E-007   3.534088E-005
   7.561440E-001   4.248000E-003   1.348619E-009   1.438435E-007   1.438435E-007   3.532538E-005
   7.646880E-001   4.272000E-003   1.348028E-009   1.437804E-007   1.437804E-007   3.530989E-005
   7.732800E-001   4.296000E-003   1.347436E-009   1.437174E-007   1.437174E-007   3.529440E-005
   7.819200E-001   4.320000E-003   1.346845E-009   1.436543E-007   1.436543E-007   3.527892E-005
   7.906080E-001   4.344000E-003   1.346255E-009   1.435913E-007   1.435913E-007   3.526345E-005
   7.993440E-001   4.368000E-003   1.345664E-009   1.435284E-007   1.435284E-007   3.524798E-005
   8.081280E-001   4.392000E-003   1.345074E-009   1.434654E-007   1.434654E-007   3.523252E-005
   8.169600E-001   4.416000E-003   1.344484E-009   1.434025E-007   1.434025E-007   3.521707E-005
   8.258400E-001   4.440000E-003   1.343895E-009   1.433396E-007   1.433396E-007   3.520163E-005
   8.347680E-001   4.464000E-003   1.343305E-009   1.432767E-007   1.432767E-007   3.518619E-005
   8.437440E-001   4.488000E-003   1.342716E-009   1.432139E-007   1.432139E-007   3.517076E-005
   8.527680E-001   4.512000E-003   1.342127E-009   1.431511E-007   1.431511E-007   3.515533E-005
   8.618400E-001   4.536000E-003   1.341539E-009   1.430883E-007   1.430883E-007   3.513992E-005
   8.709600E-001   4.560000E-003   1.340950E-009   1.430255E-007   1.430255E-007   3.512450E-005
   8.801280E-001   4.584000E-003   1.340362E-009   1.429628E-007   1.429628E-007   3.510910E-005
   8.893440E-001   4.608000E-003   1.339774E-009   1.429001E-007   1.429001E-007   3.509370E-005
   8.986080E-001   4.632000E-003   1.339187E-009   1.428375E-007   1.428375E-007   3.507831E-005
   9.079200E-001   4.656000E-003   1.338599E-009   1.427748E-007   1.427748E-007   3.506293E-005
   9.172800E-001   4.680000E-003   1.338012E-009   1.427122E-007   1.427122E-007   3.504755E-005
   9.266880E-001   4.704000E-003   1.337426E-009   1.426496E-007   1.426496E-007   3.503218E-005
   9.361440E-001   4.728000E-003   1.336839E-009   1.425870E-007   1.425870E-007   3.501682E-005
   9.456480E-001   4.752000E-003   1.336253E-009   1.425245E-007   1.425245E-007   3.500146E-005
   9.552000E-001   4.776000E-003   1.335667E-009   1.424620E-007   1.424620E-007   3.498611E-005
   9.648000E-001   4.800000E-003   1.335081E-009   1.423995E-007   1.423995E-007   3.497076E-005
   9.744480E-001   4.824000E-003   1.334495E-009   1.423371E-007   1.423371E-007   3.495543E-005
