 #mass            theta           
   0.00000030000   0.10000000000
  #Global X        distance        pnn             pmn             pnm             pmm             
   1.675344E+001   2.004000E-002   7.911417E-022   8.359093E-021   8.359093E-021   2.015827E-019
   1.679357E+001   2.006400E-002   7.563897E-022   7.991908E-021   7.991908E-021   1.927279E-019
   1.683374E+001   2.008800E-002   7.231642E-022   7.640851E-021   7.640851E-021   1.842620E-019
   1.687397E+001   2.011200E-002   6.913981E-022   7.305216E-021   7.305216E-021   1.761681E-019
   1.691424E+001   2.013600E-002   6.610275E-022   6.984324E-021   6.984324E-021   1.684296E-019
   1.695456E+001   2.016000E-002   6.319909E-022   6.677527E-021   6.677527E-021   1.610311E-019
   1.699493E+001   2.018400E-002   6.042298E-022   6.384207E-021   6.384207E-021   1.539576E-019
   1.703534E+001   2.020800E-002   5.776881E-022   6.103771E-021   6.103771E-021   1.471948E-019
   1.707581E+001   2.023200E-002   5.523123E-022   5.835654E-021   5.835654E-021   1.407290E-019
   1.711632E+001   2.025600E-002   5.280512E-022   5.579315E-021   5.579315E-021   1.345473E-019
   1.715688E+001   2.028000E-002   5.048558E-022   5.334235E-021   5.334235E-021   1.286371E-019
   1.719749E+001   2.030400E-002   4.826792E-022   5.099921E-021   5.099921E-021   1.229865E-019
   1.723814E+001   2.032800E-002   4.614769E-022   4.875900E-021   4.875900E-021   1.175842E-019
   1.727885E+001   2.035200E-002   4.412058E-022   4.661719E-021   4.661719E-021   1.124191E-019
   1.731960E+001   2.037600E-002   4.218252E-022   4.456946E-021   4.456946E-021   1.074810E-019
   1.736040E+001   2.040000E-002   4.032959E-022   4.261168E-021   4.261168E-021   1.027597E-019
   1.740125E+001   2.042400E-002   3.855806E-022   4.073990E-021   4.073990E-021   9.824583E-020
   1.744214E+001   2.044800E-002   3.686434E-022   3.895034E-021   3.895034E-021   9.393023E-020
   1.748309E+001   2.047200E-002   3.524502E-022   3.723939E-021   3.723939E-021   8.980421E-020
   1.752408E+001   2.049600E-002   3.369683E-022   3.560360E-021   3.560360E-021   8.585943E-020
   1.756512E+001   2.052000E-002   3.221665E-022   3.403966E-021   3.403966E-021   8.208793E-020
   1.760621E+001   2.054400E-002   3.080148E-022   3.254442E-021   3.254442E-021   7.848210E-020
   1.764734E+001   2.056800E-002   2.944848E-022   3.111486E-021   3.111486E-021   7.503466E-020
   1.768853E+001   2.059200E-002   2.815492E-022   2.974809E-021   2.974809E-021   7.173865E-020
   1.772976E+001   2.061600E-002   2.691817E-022   2.844136E-021   2.844136E-021   6.858743E-020
   1.777104E+001   2.064000E-002   2.573575E-022   2.719203E-021   2.719203E-021   6.557463E-020
   1.781237E+001   2.066400E-002   2.460527E-022   2.599758E-021   2.599758E-021   6.269416E-020
   1.785374E+001   2.068800E-002   2.352445E-022   2.485560E-021   2.485560E-021   5.994023E-020
   1.789517E+001   2.071200E-002   2.249110E-022   2.376378E-021   2.376378E-021   5.730727E-020
   1.793664E+001   2.073600E-002   2.150315E-022   2.271993E-021   2.271993E-021   5.478997E-020
   1.797816E+001   2.076000E-002   2.055859E-022   2.172192E-021   2.172192E-021   5.238324E-020
   1.801973E+001   2.078400E-002   1.965553E-022   2.076775E-021   2.076775E-021   5.008223E-020
   1.806134E+001   2.080800E-002   1.879213E-022   1.985550E-021   1.985550E-021   4.788229E-020
   1.810301E+001   2.083200E-002   1.796666E-022   1.898332E-021   1.898332E-021   4.577899E-020
   1.814472E+001   2.085600E-002   1.717744E-022   1.814945E-021   1.814945E-021   4.376808E-020
   1.818648E+001   2.088000E-002   1.642290E-022   1.735221E-021   1.735221E-021   4.184551E-020
   1.822829E+001   2.090400E-002   1.570150E-022   1.658999E-021   1.658999E-021   4.000738E-020
   1.827014E+001   2.092800E-002   1.501179E-022   1.586125E-021   1.586125E-021   3.825000E-020
   1.831205E+001   2.095200E-002   1.435237E-022   1.516452E-021   1.516452E-021   3.656981E-020
   1.835400E+001   2.097600E-002   1.372193E-022   1.449839E-021   1.449839E-021   3.496343E-020
   1.839600E+001   2.100000E-002   1.311917E-022   1.386153E-021   1.386153E-021   3.342761E-020
   1.843805E+001   2.102400E-002   1.254289E-022   1.325264E-021   1.325264E-021   3.195926E-020
   1.848014E+001   2.104800E-002   1.199193E-022   1.267050E-021   1.267050E-021   3.055540E-020
   1.852229E+001   2.107200E-002   1.146516E-022   1.211393E-021   1.211393E-021   2.921321E-020
   1.856448E+001   2.109600E-002   1.096154E-022   1.158181E-021   1.158181E-021   2.792998E-020
   1.860672E+001   2.112000E-002   1.048004E-022   1.107306E-021   1.107306E-021   2.670311E-020
   1.864901E+001   2.114400E-002   1.001969E-022   1.058666E-021   1.058666E-021   2.553014E-020
   1.869134E+001   2.116800E-002   9.579558E-023   1.012163E-021   1.012163E-021   2.440869E-020
   1.873373E+001   2.119200E-002   9.158762E-023   9.677020E-022   9.677020E-022   2.333650E-020
   1.877616E+001   2.121600E-002   8.756450E-023   9.251943E-022   9.251943E-022   2.231141E-020
   1.881864E+001   2.124000E-002   8.371811E-023   8.845538E-022   8.845538E-022   2.133135E-020
   1.886117E+001   2.126400E-002   8.004067E-023   8.456985E-022   8.456985E-022   2.039434E-020
   1.890374E+001   2.128800E-002   7.652476E-023   8.085499E-022   8.085499E-022   1.949849E-020
   1.894637E+001   2.131200E-002   7.316330E-023   7.730332E-022   7.730332E-022   1.864199E-020
   1.898904E+001   2.133600E-002   6.994950E-023   7.390766E-022   7.390766E-022   1.782311E-020
   1.903176E+001   2.136000E-002   6.687686E-023   7.066116E-022   7.066116E-022   1.704021E-020
   1.907453E+001   2.138400E-002   6.393920E-023   6.755726E-022   6.755726E-022   1.629169E-020
   1.911734E+001   2.140800E-002   6.113058E-023   6.458971E-022   6.458971E-022   1.557606E-020
   1.916021E+001   2.143200E-002   5.844533E-023   6.175252E-022   6.175252E-022   1.489185E-020
   1.920312E+001   2.145600E-002   5.587803E-023   5.903995E-022   5.903995E-022   1.423771E-020
   1.924608E+001   2.148000E-002   5.342351E-023   5.644653E-022   5.644653E-022   1.361230E-020
   1.928909E+001   2.150400E-002   5.107680E-023   5.396704E-022   5.396704E-022   1.301436E-020
   1.933214E+001   2.152800E-002   4.883318E-023   5.159645E-022   5.159645E-022   1.244268E-020
   1.937525E+001   2.155200E-002   4.668811E-023   4.933001E-022   4.933001E-022   1.189612E-020
   1.941840E+001   2.157600E-002   4.463727E-023   4.716311E-022   4.716311E-022   1.137356E-020
   1.946160E+001   2.160000E-002   4.267651E-023   4.509140E-022   4.509140E-022   1.087396E-020
   1.950485E+001   2.162400E-002   4.080188E-023   4.311070E-022   4.311070E-022   1.039631E-020
   1.954814E+001   2.164800E-002   3.900960E-023   4.121700E-022   4.121700E-022   9.939636E-021
   1.959149E+001   2.167200E-002   3.729605E-023   3.940648E-022   3.940648E-022   9.503023E-021
   1.963488E+001   2.169600E-002   3.565777E-023   3.767550E-022   3.767550E-022   9.085589E-021
   1.967832E+001   2.172000E-002   3.409145E-023   3.602054E-022   3.602054E-022   8.686492E-021
   1.972181E+001   2.174400E-002   3.259393E-023   3.443829E-022   3.443829E-022   8.304925E-021
   1.976534E+001   2.176800E-002   3.116219E-023   3.292554E-022   3.292554E-022   7.940119E-021
   1.980893E+001   2.179200E-002   2.979335E-023   3.147924E-022   3.147924E-022   7.591338E-021
   1.985256E+001   2.181600E-002   2.848463E-023   3.009646E-022   3.009646E-022   7.257877E-021
   1.989624E+001   2.184000E-002   2.723340E-023   2.877443E-022   2.877443E-022   6.939064E-021
   1.993997E+001   2.186400E-002   2.603714E-023   2.751047E-022   2.751047E-022   6.634256E-021
   1.998374E+001   2.188800E-002   2.489342E-023   2.630204E-022   2.630204E-022   6.342836E-021
   2.002757E+001   2.191200E-002   2.379994E-023   2.514668E-022   2.514668E-022   6.064218E-021
   2.007144E+001   2.193600E-002   2.275449E-023   2.404208E-022   2.404208E-022   5.797839E-021
   2.011536E+001   2.196000E-002   2.175497E-023   2.298599E-022   2.298599E-022   5.543160E-021
   2.015933E+001   2.198400E-002   2.079935E-023   2.197630E-022   2.197630E-022   5.299669E-021
   2.020334E+001   2.200800E-002   1.988571E-023   2.101096E-022   2.101096E-022   5.066873E-021
   2.024741E+001   2.203200E-002   1.901220E-023   2.008802E-022   2.008802E-022   4.844303E-021
   2.029152E+001   2.205600E-002   1.817706E-023   1.920563E-022   1.920563E-022   4.631510E-021
   2.033568E+001   2.208000E-002   1.737861E-023   1.836199E-022   1.836199E-022   4.428064E-021
   2.037989E+001   2.210400E-002   1.661523E-023   1.755542E-022   1.755542E-022   4.233555E-021
   2.042414E+001   2.212800E-002   1.588538E-023   1.678427E-022   1.678427E-022   4.047590E-021
   2.046845E+001   2.215200E-002   1.518759E-023   1.604699E-022   1.604699E-022   3.869794E-021
   2.051280E+001   2.217600E-002   1.452045E-023   1.534211E-022   1.534211E-022   3.699808E-021
   2.055720E+001   2.220000E-002   1.388262E-023   1.466818E-022   1.466818E-022   3.537288E-021
   2.060165E+001   2.222400E-002   1.327281E-023   1.402386E-022   1.402386E-022   3.381908E-021
   2.064614E+001   2.224800E-002   1.268978E-023   1.340784E-022   1.340784E-022   3.233352E-021
   2.069069E+001   2.227200E-002   1.213236E-023   1.281888E-022   1.281888E-022   3.091323E-021
   2.073528E+001   2.229600E-002   1.159943E-023   1.225580E-022   1.225580E-022   2.955532E-021
   2.077992E+001   2.232000E-002   1.108991E-023   1.171744E-022   1.171744E-022   2.825706E-021
   2.082461E+001   2.234400E-002   1.060277E-023   1.120274E-022   1.120274E-022   2.701583E-021
   2.086934E+001   2.236800E-002   1.013703E-023   1.071064E-022   1.071064E-022   2.582912E-021
   2.091413E+001   2.239200E-002   9.691743E-024   1.024016E-022   1.024016E-022   2.469453E-021
   2.095896E+001   2.241600E-002   9.266019E-024   9.790346E-023   9.790346E-023   2.360979E-021
   2.100384E+001   2.244000E-002   8.858995E-024   9.360291E-023   9.360291E-023   2.257270E-021
   2.104877E+001   2.246400E-002   8.469851E-024   8.949126E-023   8.949126E-023   2.158116E-021
   2.109374E+001   2.248800E-002   8.097801E-024   8.556023E-023   8.556023E-023   2.063317E-021
   2.113877E+001   2.251200E-002   7.742093E-024   8.180187E-023   8.180187E-023   1.972683E-021
   2.118384E+001   2.253600E-002   7.402010E-024   7.820860E-023   7.820860E-023   1.886030E-021
   2.122896E+001   2.256000E-002   7.076866E-024   7.477318E-023   7.477318E-023   1.803184E-021
   2.127413E+001   2.258400E-002   6.766005E-024   7.148866E-023   7.148866E-023   1.723976E-021
   2.131934E+001   2.260800E-002   6.468798E-024   6.834841E-023   6.834841E-023   1.648248E-021
   2.136461E+001   2.263200E-002   6.184647E-024   6.534611E-023   6.534611E-023   1.575846E-021
   2.140992E+001   2.265600E-002   5.912977E-024   6.247569E-023   6.247569E-023   1.506625E-021
   2.145528E+001   2.268000E-002   5.653241E-024   5.973135E-023   5.973135E-023   1.440444E-021
   2.150069E+001   2.270400E-002   5.404914E-024   5.710757E-023   5.710757E-023   1.377171E-021
   2.154614E+001   2.272800E-002   5.167495E-024   5.459903E-023   5.459903E-023   1.316676E-021
   2.159165E+001   2.275200E-002   4.940506E-024   5.220069E-023   5.220069E-023   1.258840E-021
   2.163720E+001   2.277600E-002   4.723487E-024   4.990770E-023   4.990770E-023   1.203543E-021
   2.168280E+001   2.280000E-002   4.516001E-024   4.771543E-023   4.771543E-023   1.150676E-021
   2.172845E+001   2.282400E-002   4.317629E-024   4.561946E-023   4.561946E-023   1.100131E-021
   2.177414E+001   2.284800E-002   4.127971E-024   4.361556E-023   4.361556E-023   1.051806E-021
   2.181989E+001   2.287200E-002   3.946644E-024   4.169968E-023   4.169968E-023   1.005604E-021
   2.186568E+001   2.289600E-002   3.773282E-024   3.986796E-023   3.986796E-023   9.614311E-022
   2.191152E+001   2.292000E-002   3.607535E-024   3.811671E-023   3.811671E-023   9.191989E-022
   2.195741E+001   2.294400E-002   3.449068E-024   3.644237E-023   3.644237E-023   8.788217E-022
   2.200334E+001   2.296800E-002   3.297563E-024   3.484159E-023   3.484159E-023   8.402182E-022
   2.204933E+001   2.299200E-002   3.152713E-024   3.331112E-023   3.331112E-023   8.033104E-022
   2.209536E+001   2.301600E-002   3.014225E-024   3.184788E-023   3.184788E-023   7.680238E-022
   2.214144E+001   2.304000E-002   2.881821E-024   3.044892E-023   3.044892E-023   7.342873E-022
   2.218757E+001   2.306400E-002   2.755233E-024   2.911141E-023   2.911141E-023   7.020326E-022
   2.223374E+001   2.308800E-002   2.634205E-024   2.783264E-023   2.783264E-023   6.711948E-022
   2.227997E+001   2.311200E-002   2.518494E-024   2.661006E-023   2.661006E-023   6.417116E-022
   2.232624E+001   2.313600E-002   2.407866E-024   2.544117E-023   2.544117E-023   6.135235E-022
   2.237256E+001   2.316000E-002   2.302097E-024   2.432363E-023   2.432363E-023   5.865736E-022
   2.241893E+001   2.318400E-002   2.200974E-024   2.325518E-023   2.325518E-023   5.608075E-022
   2.246534E+001   2.320800E-002   2.104293E-024   2.223366E-023   2.223366E-023   5.361732E-022
   2.251181E+001   2.323200E-002   2.011859E-024   2.125702E-023   2.125702E-023   5.126210E-022
   2.255832E+001   2.325600E-002   1.923485E-024   2.032327E-023   2.032327E-023   4.901034E-022
   2.260488E+001   2.328000E-002   1.838993E-024   1.943054E-023   1.943054E-023   4.685749E-022
   2.265149E+001   2.330400E-002   1.758212E-024   1.857703E-023   1.857703E-023   4.479921E-022
   2.269814E+001   2.332800E-002   1.680980E-024   1.776100E-023   1.776100E-023   4.283134E-022
   2.274485E+001   2.335200E-002   1.607141E-024   1.698083E-023   1.698083E-023   4.094991E-022
   2.279160E+001   2.337600E-002   1.536545E-024   1.623492E-023   1.623492E-023   3.915112E-022
   2.283840E+001   2.340000E-002   1.469050E-024   1.552178E-023   1.552178E-023   3.743135E-022
   2.288525E+001   2.342400E-002   1.404520E-024   1.483996E-023   1.483996E-023   3.578713E-022
   2.293214E+001   2.344800E-002   1.342824E-024   1.418809E-023   1.418809E-023   3.421512E-022
   2.297909E+001   2.347200E-002   1.283839E-024   1.356486E-023   1.356486E-023   3.271218E-022
   2.302608E+001   2.349600E-002   1.227444E-024   1.296900E-023   1.296900E-023   3.127525E-022
   2.307312E+001   2.352000E-002   1.173527E-024   1.239932E-023   1.239932E-023   2.990144E-022
   2.312021E+001   2.354400E-002   1.121978E-024   1.185466E-023   1.185466E-023   2.858797E-022
   2.316734E+001   2.356800E-002   1.072694E-024   1.133393E-023   1.133393E-023   2.733220E-022
   2.321453E+001   2.359200E-002   1.025574E-024   1.083607E-023   1.083607E-023   2.613160E-022
   2.326176E+001   2.361600E-002   9.805241E-025   1.036008E-023   1.036008E-023   2.498373E-022
   2.330904E+001   2.364000E-002   9.374531E-025   9.904999E-024   9.904999E-024   2.388628E-022
   2.335637E+001   2.366400E-002   8.962741E-025   9.469907E-024   9.469907E-024   2.283704E-022
   2.340374E+001   2.368800E-002   8.569040E-025   9.053928E-024   9.053928E-024   2.183389E-022
   2.345117E+001   2.371200E-002   8.192632E-025   8.656221E-024   8.656221E-024   2.087481E-022
   2.349864E+001   2.373600E-002   7.832759E-025   8.275984E-024   8.275984E-024   1.995785E-022
   2.354616E+001   2.376000E-002   7.488694E-025   7.912449E-024   7.912449E-024   1.908117E-022
   2.359373E+001   2.378400E-002   7.159742E-025   7.564883E-024   7.564883E-024   1.824300E-022
   2.364134E+001   2.380800E-002   6.845240E-025   7.232585E-024   7.232585E-024   1.744165E-022
   2.368901E+001   2.383200E-002   6.544553E-025   6.914883E-024   6.914883E-024   1.667550E-022
   2.373672E+001   2.385600E-002   6.257074E-025   6.611137E-024   6.611137E-024   1.594301E-022
   2.378448E+001   2.388000E-002   5.982223E-025   6.320733E-024   6.320733E-024   1.524269E-022
   2.383229E+001   2.390400E-002   5.719445E-025   6.043085E-024   6.043085E-024   1.457313E-022
   2.388014E+001   2.392800E-002   5.468210E-025   5.777634E-024   5.777634E-024   1.393298E-022
   2.392805E+001   2.395200E-002   5.228011E-025   5.523843E-024   5.523843E-024   1.332096E-022
   2.397600E+001   2.397600E-002   4.998363E-025   5.281200E-024   5.281200E-024   1.273582E-022
   2.402400E+001   2.400000E-002   4.778803E-025   5.049216E-024   5.049216E-024   1.217638E-022
   2.402474E+001   3.690000E-004   1.786420E-008   1.464236E-007   1.464236E-007   1.223643E-004
   2.402621E+001   7.380000E-004   1.496874E-008   1.226910E-007   1.226910E-007   1.025313E-004
   2.402843E+001   1.107000E-003   1.254258E-008   1.028050E-007   1.028050E-007   8.591282E-005
   2.403138E+001   1.476000E-003   1.050965E-008   8.614219E-008   8.614219E-008   7.198791E-005
   2.403507E+001   1.845000E-003   8.806230E-009   7.218011E-008   7.218011E-008   6.031998E-005
   2.403950E+001   2.214000E-003   7.378900E-009   6.048102E-008   6.048102E-008   5.054321E-005
   2.404466E+001   2.583000E-003   6.182914E-009   5.067815E-008   5.067815E-008   4.235107E-005
   2.405057E+001   2.952000E-003   5.180776E-009   4.246414E-008   4.246414E-008   3.548674E-005
   2.405721E+001   3.321000E-003   4.341067E-009   3.558148E-008   3.558148E-008   2.973498E-005
   2.406459E+001   3.690000E-003   3.637459E-009   2.981437E-008   2.981437E-008   2.491548E-005
   2.407271E+001   4.059000E-003   3.047893E-009   2.498200E-008   2.498200E-008   2.087713E-005
   2.408156E+001   4.428000E-003   2.553885E-009   2.093287E-008   2.093287E-008   1.749333E-005
   2.409116E+001   4.797000E-003   2.139947E-009   1.754003E-008   1.754003E-008   1.465798E-005
   2.410149E+001   5.166000E-003   1.793100E-009   1.469711E-008   1.469711E-008   1.228219E-005
   2.411256E+001   5.535000E-003   1.502471E-009   1.231498E-008   1.231498E-008   1.029147E-005
   2.412437E+001   5.904000E-003   1.258948E-009   1.031894E-008   1.031894E-008   8.623409E-006
   2.413691E+001   6.273000E-003   1.054895E-009   8.646431E-009   8.646431E-009   7.225711E-006
   2.415020E+001   6.642000E-003   8.839160E-010   7.245002E-009   7.245002E-009   6.054555E-006
   2.416422E+001   7.011000E-003   7.406493E-010   6.070719E-009   6.070719E-009   5.073221E-006
   2.417898E+001   7.380000E-003   6.206035E-010   5.086766E-009   5.086766E-009   4.250945E-006
   2.419448E+001   7.749000E-003   5.200150E-010   4.262294E-009   4.262294E-009   3.561944E-006
   2.421071E+001   8.118000E-003   4.357300E-010   3.571453E-009   3.571453E-009   2.984617E-006
   2.422769E+001   8.487000E-003   3.651061E-010   2.992586E-009   2.992586E-009   2.500865E-006
   2.424540E+001   8.856000E-003   3.059290E-010   2.507542E-009   2.507542E-009   2.095520E-006
   2.426385E+001   9.225000E-003   2.563435E-010   2.101115E-009   2.101115E-009   1.755875E-006
   2.428304E+001   9.594000E-003   2.147949E-010   1.760562E-009   1.760562E-009   1.471279E-006
   2.430296E+001   9.963000E-003   1.799805E-010   1.475207E-009   1.475207E-009   1.232812E-006
   2.432363E+001   1.033200E-002   1.508090E-010   1.236103E-009   1.236103E-009   1.032995E-006
   2.434503E+001   1.070100E-002   1.263656E-010   1.035753E-009   1.035753E-009   8.655656E-007
   2.436717E+001   1.107000E-002   1.058840E-010   8.678764E-010   8.678764E-010   7.252731E-007
   2.439005E+001   1.143900E-002   8.872214E-011   7.272095E-010   7.272095E-010   6.077196E-007
   2.441366E+001   1.180800E-002   7.434189E-011   6.093420E-010   6.093420E-010   5.092193E-007
   2.443802E+001   1.217700E-002   6.229243E-011   5.105788E-010   5.105788E-010   4.266841E-007
   2.446311E+001   1.254600E-002   5.219596E-011   4.278232E-010   4.278232E-010   3.575263E-007
   2.448894E+001   1.291500E-002   4.373594E-011   3.584809E-010   3.584809E-010   2.995778E-007
   2.451551E+001   1.328400E-002   3.664714E-011   3.003776E-010   3.003776E-010   2.510217E-007
   2.454281E+001   1.365300E-002   3.070730E-011   2.516919E-010   2.516919E-010   2.103357E-007
   2.457086E+001   1.402200E-002   2.573021E-011   2.108972E-010   2.108972E-010   1.762441E-007
   2.459964E+001   1.439100E-002   2.155981E-011   1.767146E-010   1.767146E-010   1.476781E-007
   2.462916E+001   1.476000E-002   1.806536E-011   1.480724E-010   1.480724E-010   1.237422E-007
   2.465942E+001   1.512900E-002   1.513729E-011   1.240725E-010   1.240725E-010   1.036858E-007
   2.469041E+001   1.549800E-002   1.268381E-011   1.039626E-010   1.039626E-010   8.688023E-008
   2.472215E+001   1.586700E-002   1.062800E-011   8.711218E-011   8.711218E-011   7.279853E-008
   2.475462E+001   1.623600E-002   8.905391E-012   7.299288E-011   7.299288E-011   6.099921E-008
   2.478783E+001   1.660500E-002   7.461989E-012   6.116206E-011   6.116206E-011   5.111235E-008
   2.482178E+001   1.697400E-002   6.252537E-012   5.124881E-011   5.124881E-011   4.282797E-008
   2.485646E+001   1.734300E-002   5.239114E-012   4.294231E-011   4.294231E-011   3.588633E-008
   2.489189E+001   1.771200E-002   4.389949E-012   3.598214E-011   3.598214E-011   3.006981E-008
   2.492805E+001   1.808100E-002   3.678418E-012   3.015009E-011   3.015009E-011   2.519604E-008
   2.496495E+001   1.845000E-002   3.082213E-012   2.526331E-011   2.526331E-011   2.111222E-008
   2.500259E+001   1.881900E-002   2.582643E-012   2.116858E-011   2.116858E-011   1.769031E-008
   2.504096E+001   1.918800E-002   2.164043E-012   1.773754E-011   1.773754E-011   1.482303E-008
   2.508008E+001   1.955700E-002   1.813291E-012   1.486261E-011   1.486261E-011   1.242049E-008
   2.511993E+001   1.992600E-002   1.519390E-012   1.245365E-011   1.245365E-011   1.040735E-008
   2.516052E+001   2.029500E-002   1.273124E-012   1.043514E-011   1.043514E-011   8.720512E-009
   2.520185E+001   2.066400E-002   1.066774E-012   8.743794E-012   8.743794E-012   7.307076E-009
   2.524391E+001   2.103300E-002   8.938693E-013   7.326584E-012   7.326584E-012   6.122731E-009
   2.528672E+001   2.140200E-002   7.489893E-013   6.139078E-012   6.139078E-012   5.130348E-009
   2.533026E+001   2.177100E-002   6.275918E-013   5.144045E-012   5.144045E-012   4.298812E-009
   2.537454E+001   2.214000E-002   5.258706E-013   4.310289E-012   4.310289E-012   3.602053E-009
   2.541956E+001   2.250900E-002   4.406365E-013   3.611669E-012   3.611669E-012   3.018225E-009
   2.546531E+001   2.287800E-002   3.692173E-013   3.026283E-012   3.026283E-012   2.529026E-009
   2.551181E+001   2.324700E-002   3.093739E-013   2.535778E-012   2.535778E-012   2.119117E-009
   2.555904E+001   2.361600E-002   2.592300E-013   2.124774E-012   2.124774E-012   1.775647E-009
   2.560701E+001   2.398500E-002   2.172136E-013   1.780387E-012   1.780387E-012   1.487847E-009
   2.565572E+001   2.435400E-002   1.820072E-013   1.491819E-012   1.491819E-012   1.246694E-009
   2.570516E+001   2.472300E-002   1.525071E-013   1.250022E-012   1.250022E-012   1.044627E-009
   2.575535E+001   2.509200E-002   1.277885E-013   1.047416E-012   1.047416E-012   8.753122E-010
   2.580627E+001   2.546100E-002   1.070763E-013   8.776491E-013   8.776491E-013   7.334400E-010
   2.585793E+001   2.583000E-002   8.972119E-014   7.353981E-013   7.353981E-013   6.145627E-010
   2.591033E+001   2.619900E-002   7.517901E-014   6.162035E-013   6.162035E-013   5.149533E-010
   2.596346E+001   2.656800E-002   6.299386E-014   5.163281E-013   5.163281E-013   4.314887E-010
   2.601734E+001   2.693700E-002   5.278370E-014   4.326407E-013   4.326407E-013   3.615522E-010
   2.607195E+001   2.730600E-002   4.422842E-014   3.625175E-013   3.625175E-013   3.029512E-010
   2.612730E+001   2.767500E-002   3.705980E-014   3.037600E-013   3.037600E-013   2.538483E-010
   2.618339E+001   2.804400E-002   3.105308E-014   2.545260E-013   2.545260E-013   2.127041E-010
   2.624021E+001   2.841300E-002   2.601994E-014   2.132720E-013   2.132720E-013   1.782287E-010
   2.629778E+001   2.878200E-002   2.180258E-014   1.787045E-013   1.787045E-013   1.493410E-010
   2.635608E+001   2.915100E-002   1.826878E-014   1.497397E-013   1.497397E-013   1.251356E-010
   2.641512E+001   2.952000E-002   1.530774E-014   1.254696E-013   1.254696E-013   1.048534E-010
   2.647490E+001   2.988900E-002   1.282664E-014   1.051333E-013   1.051333E-013   8.785854E-011
   2.653541E+001   3.025800E-002   1.074767E-014   8.809310E-014   8.809310E-014   7.361827E-011
   2.659667E+001   3.062700E-002   9.005670E-015   7.381481E-014   7.381481E-014   6.168609E-011
   2.665866E+001   3.099600E-002   7.546014E-015   6.185077E-014   6.185077E-014   5.168789E-011
   2.672139E+001   3.136500E-002   6.322943E-015   5.182589E-014   5.182589E-014   4.331023E-011
   2.678486E+001   3.173400E-002   5.298109E-015   4.342585E-014   4.342585E-014   3.629043E-011
   2.684906E+001   3.210300E-002   4.439382E-015   3.638731E-014   3.638731E-014   3.040841E-011
   2.691401E+001   3.247200E-002   3.719839E-015   3.048959E-014   3.048959E-014   2.547976E-011
   2.697969E+001   3.284100E-002   3.116920E-015   2.554778E-014   2.554778E-014   2.134995E-011
   2.704611E+001   3.321000E-002   2.611724E-015   2.140695E-014   2.140695E-014   1.788951E-011
   2.711327E+001   3.357900E-002   2.188411E-015   1.793727E-014   1.793727E-014   1.498995E-011
   2.718116E+001   3.394800E-002   1.833710E-015   1.502997E-014   1.502997E-014   1.256035E-011
   2.724980E+001   3.431700E-002   1.536499E-015   1.259388E-014   1.259388E-014   1.052455E-011
   2.731917E+001   3.468600E-002   1.287460E-015   1.055264E-014   1.055264E-014   8.818708E-012
   2.738928E+001   3.505500E-002   1.078786E-015   8.842252E-015   8.842252E-015   7.389356E-012
   2.746013E+001   3.542400E-002   9.039346E-016   7.409084E-015   7.409084E-015   6.191676E-012
   2.753171E+001   3.579300E-002   7.574232E-016   6.208206E-015   6.208206E-015   5.188118E-012
   2.760404E+001   3.616200E-002   6.346587E-016   5.201969E-015   5.201969E-015   4.347218E-012
   2.767710E+001   3.653100E-002   5.317921E-016   4.358824E-015   4.358824E-015   3.642613E-012
   2.775090E+001   3.690000E-002   4.455983E-016   3.652338E-015   3.652338E-015   3.052212E-012
   2.782544E+001   3.726900E-002   3.733749E-016   3.060361E-015   3.060361E-015   2.557504E-012
   2.790071E+001   3.763800E-002   3.128576E-016   2.564332E-015   2.564332E-015   2.142979E-012
   2.797673E+001   3.800700E-002   2.621491E-016   2.148700E-015   2.148700E-015   1.795641E-012
   2.805348E+001   3.837600E-002   2.196595E-016   1.800435E-015   1.800435E-015   1.504600E-012
   2.813097E+001   3.874500E-002   1.840567E-016   1.508617E-015   1.508617E-015   1.260732E-012
   2.820920E+001   3.911400E-002   1.542244E-016   1.264098E-015   1.264098E-015   1.056390E-012
   2.828816E+001   3.948300E-002   1.292275E-016   1.059211E-015   1.059211E-015   8.851686E-013
   2.836787E+001   3.985200E-002   1.082820E-016   8.875318E-016   8.875318E-016   7.416988E-013
   2.844831E+001   4.022100E-002   9.073148E-017   7.436790E-016   7.436790E-016   6.214829E-013
   2.852949E+001   4.059000E-002   7.602556E-017   6.231422E-016   6.231422E-016   5.207519E-013
   2.861141E+001   4.095900E-002   6.370320E-017   5.221422E-016   5.221422E-016   4.363475E-013
   2.869406E+001   4.132800E-002   5.337807E-017   4.375124E-016   4.375124E-016   3.656235E-013
   2.877746E+001   4.169700E-002   4.472646E-017   3.665996E-016   3.665996E-016   3.063626E-013
   2.886159E+001   4.206600E-002   3.747711E-017   3.071805E-016   3.071805E-016   2.567068E-013
   2.894646E+001   4.243500E-002   3.140275E-017   2.573921E-016   2.573921E-016   2.150993E-013
   2.903207E+001   4.280400E-002   2.631294E-017   2.156735E-016   2.156735E-016   1.802356E-013
   2.911841E+001   4.317300E-002   2.204809E-017   1.807168E-016   1.807168E-016   1.510227E-013
   2.920550E+001   4.354200E-002   1.847449E-017   1.514259E-016   1.514259E-016   1.265446E-013
